t,market_id,market_name,district_name,variety,p_min,p_max,p_modal,clean_market,match_score,latitude,longitude,t2m_mean,t2m_max,t2m_min,d2m_mean,precip_sum_mm,wind_speed_mean
2020-12-25,1611,Chamkaur Sahib,Rupnagar,Other,2500.0,2600.0,2550,CHAMKAUR SAHIB,100.0,30.8978,76.404,11.767471313476562,16.70550537109375,5.487548828125,8.798881530761719,0.004988908302038908,2.2669239044189453
2020-12-25,1586,Dasuya,Hoshiarpur,Other,2000.0,2500.0,2250,DASUYA,100.0,31.8056,75.6626,11.950576782226562,15.36566162109375,7.780517578125,9.146049499511719,0.0053167338483035564,1.529495120048523
2020-12-25,1751,Dera Bassi,Sahibzada Ajit Singh Nagar,Other,2000.0,2500.0,2250,DERA BASSI,100.0,30.6815,75.0867,12.812881469726562,16.967193603515625,6.616455078125,8.805229187011719,0.007186829578131437,1.339585304260254
2020-12-25,1602,Dharamkot,Moga,Other,2000.0,2000.0,2000,DHARAMKOT,100.0,30.9381,75.2304,12.145401000976562,16.566802978515625,5.698486328125,8.855033874511719,0.011895596981048584,1.2575562000274658
2020-12-25,1584,Dhariwal,Gurdaspur,Other,2200.0,2400.0,2300,DHARIWAL,100.0,31.5497,75.2406,10.550186157226562,15.877349853515625,5.503173828125,8.419486999511719,0.07732659578323364,1.3537356853485107
2020-12-25,248,Dhuri,Sangrur,Other,1800.0,2082.0,1900,DHURI,100.0,30.37,75.87,12.282608032226562,16.98284912109375,6.983642578125,8.619682312011719,0.003744661109521985,2.3015310764312744
2020-12-25,1582,Dinanagar,Gurdaspur,Other,2200.0,2400.0,2300,DINANAGAR,100.0,32.1347,75.4567,12.157608032226562,15.691802978515625,7.858642578125,9.205619812011719,0.014600157737731934,1.14210045337677
2020-12-25,1595,Doraha,Ludhiana,Other,1600.0,2200.0,2079,DORAHA,100.0,30.4802,76.0226,12.040908813476562,16.69964599609375,6.641845703125,8.694389343261719,0.003707408206537366,2.2722203731536865
2020-12-25,645,Dudhansadhan,Patiala,Other,2500.0,3000.0,2700,DUDHANSADHAN,91.66666666666666,30.1613,76.5249,12.415420532226562,16.97698974609375,7.403564453125,9.076713562011719,0.002157687209546566,2.524970293045044
2020-12-25,632,Faridkot,Faridkot,Onion,1000.0,1800.0,1500,FARIDKOT,100.0,30.6844,74.7555,13.304092407226562,17.299224853515625,7.751220703125,8.896537780761719,0.01103132963180542,1.216748833656311
2020-12-25,229,Fazilka,Firozpur,Other,2000.0,2500.0,2200,FAZILKA,100.0,30.4036,74.0341,14.087295532226562,18.740631103515625,7.407470703125,8.199272155761719,0.002157687209546566,1.1661722660064697
2020-12-25,231,Ferozepur Cantt.,Firozpur,Onion,2200.0,2300.0,2250,FEROZEPUR CANTT,100.0,30.9277,74.5968,12.944229125976562,17.299224853515625,7.542236328125,9.131401062011719,0.022229552268981934,0.9969604015350342
2020-12-25,634,Firozepur City,Firozpur,Other,1500.0,2100.0,1800,FIROZEPUR CITY,92.85714285714286,30.9643,74.6262,12.688369750976562,17.252349853515625,7.247314453125,9.132865905761719,0.028733909130096436,0.9388048052787781
2020-12-25,643,Giddarbaha,Muktsar,Onion,2000.0,2400.0,2200,GIDDARBAHA,90.0,30.2033,74.6611,13.589248657226562,18.69573974609375,7.059814453125,8.093803405761719,0.002157687209546566,1.6559430360794067
2020-12-25,626,Gurdaspur,Gurdaspur,Other,1200.0,1500.0,1300,GURDASPUR,100.0,32.05,75.4326,11.877822875976562,15.750396728515625,7.352783203125,8.859916687011719,0.02391338348388672,1.0385735034942627
2020-12-25,235,Guru Har Sahai,Firozpur,Onion,1800.0,2000.0,1800,GURU HAR SAHAI,92.3076923076923,30.7128,74.3932,13.666397094726562,17.808990478515625,8.419189453125,8.987846374511719,0.0037074079737067223,1.0285170078277588
2020-12-25,238,Jagraon,Ludhiana,Other,2000.0,2200.0,2150,JAGRAON,100.0,30.8047,75.4654,11.328018188476562,15.910552978515625,5.440673828125,8.676811218261719,0.002157687209546566,1.8425695896148682
