t,market_id,market_name,district_name,variety,p_min,p_max,p_modal,clean_market,match_score,latitude,longitude
2020-12-15,647,Ropar,Rupnagar,Other,2500.0,3000.0,2700,ROPAR,100.0,30.9505,76.5317
2020-12-15,1600,Sahnewal,Ludhiana,Onion,2200.0,2200.0,2200,SAHNEWAL,100.0,30.8526,75.9881
2020-12-15,245,Samana,Patiala,Other,1800.0,2400.0,2000,SAMANA,100.0,30.1477,76.1893
2020-12-15,639,Samrala,Ludhiana,Other,3000.0,3500.0,3200,SAMRALA,100.0,30.8269,76.186
2020-12-15,250,Sunam,Sangrur,Onion,2000.0,3000.0,2500,SUNAM,100.0,30.1248,75.8146
2020-12-15,1733,Talwandi Sabo,Bathinda,Other,2800.0,3200.0,3000,TALWANDI SABO,100.0,29.9834,75.0996
2020-12-15,227,Tarantaran,Tarn Taran,Other,3000.0,3800.0,3500,TARANTARAN,90.0,31.4623,74.9342
2020-12-15,1581,Zira,Firozpur,Local,3200.0,3600.0,3400,ZIRA,100.0,30.5738,74.5901
2020-12-16,1589,Adampur,Jalandhar,Other,2500.0,3200.0,3200,ADAMPUR,100.0,31.4254,75.72
2020-12-16,1608,Banga,Shahid Bhagat Singh Nagar,Onion,2000.0,3000.0,2600,BANGA,100.0,31.1875,75.9828
2020-12-16,247,Barnala,Barnala,Other,1850.0,2900.0,2350,BARNALA,100.0,30.3732,75.5351
2020-12-16,629,Bathinda,Bathinda,Other,3000.0,3500.0,3200,BATHINDA,87.5,30.1962,74.9437
2020-12-16,1732,Bhagta Bhai Ka,Bathinda,Other,3000.0,3000.0,3000,BHAGTA BHAI KA,100.0,30.4786,75.095
2020-12-16,1574,Bhucho,Bathinda,Other,3000.0,3300.0,3200,BHUCHO,100.0,30.2109,75.0942
2020-12-16,641,Budalada,Mansa,Other,2300.0,2500.0,2400,BUDALADA,87.5,29.9244,75.5484
2020-12-16,1611,Chamkaur Sahib,Rupnagar,Other,3100.0,3200.0,3150,CHAMKAUR SAHIB,100.0,30.8978,76.404
2020-12-16,1586,Dasuya,Hoshiarpur,Other,2500.0,2800.0,2650,DASUYA,100.0,31.8056,75.6626
2020-12-16,1751,Dera Bassi,Sahibzada Ajit Singh Nagar,Other,3000.0,3200.0,3100,DERA BASSI,100.0,30.6815,75.0867
2020-12-16,1584,Dhariwal,Gurdaspur,Other,2300.0,2600.0,2500,DHARIWAL,100.0,31.5497,75.2406
2020-12-16,248,Dhuri,Sangrur,Other,2500.0,2700.0,2600,DHURI,100.0,30.37,75.87
2020-12-16,1595,Doraha,Ludhiana,Other,1600.0,4000.0,2783,DORAHA,100.0,30.4802,76.0226
2020-12-16,632,Faridkot,Faridkot,Onion,2000.0,2000.0,2000,FARIDKOT,100.0,30.6844,74.7555
2020-12-16,229,Fazilka,Firozpur,Other,2000.0,2500.0,2200,FAZILKA,100.0,30.4036,74.0341
2020-12-16,634,Firozepur City,Firozpur,Other,2300.0,2900.0,2600,FIROZEPUR CITY,92.85714285714286,30.9643,74.6262
2020-12-16,2884,Gehri(Jandiala mandi),Amritsar,Onion,3000.0,3000.0,3000,GEHRIJANDIALA,81.25,31.5694,75.039
2020-12-16,643,Giddarbaha,Muktsar,Onion,3000.0,3500.0,3200,GIDDARBAHA,90.0,30.2033,74.6611
2020-12-16,1591,Goraya,Jalandhar,Other,2500.0,2500.0,2500,GORAYA,100.0,31.128,75.5099
2020-12-16,235,Guru Har Sahai,Firozpur,Onion,3000.0,3000.0,3000,GURU HAR SAHAI,92.3076923076923,30.7128,74.3932
2020-12-16,1577,Jaitu,Faridkot,Nasik,2800.0,2800.0,2800,JAITU,80.0,30.4606,74.8802
2020-12-16,230,Jalalabad,Firozpur,Other,3000.0,3000.0,3000,JALALABAD,94.11764705882352,30.6056,74.2492
2020-12-16,1615,Khanauri,Sangrur,Other,3200.0,3500.0,3300,KHANAURI,100.0,29.8308,76.1125
2020-12-16,237,Khanna,Ludhiana,Other,2000.0,3000.0,2500,KHANNA,100.0,30.7104,76.2141
2020-12-16,1612,Kharar,Sahibzada Ajit Singh Nagar,Other,2500.0,3500.0,3000,KHARAR,100.0,30.7398,76.6414
2020-12-16,228,Kotkapura,Faridkot,Nasik,3000.0,4000.0,3500,KOTKAPURA,100.0,30.5845,74.8364
2020-12-16,822,Lalru,Sahibzada Ajit Singh Nagar,Other,2000.0,2500.0,2000,LALRU,100.0,30.4898,76.8054
2020-12-16,1597,Ludhiana,Ludhiana,Other,1550.0,3200.0,2400,LUDHIANA,100.0,30.9392,75.8426
2020-12-16,1598,Machhiwara,Ludhiana,Other,3200.0,4000.0,3500,MACHHIWARA,76.92307692307692,30.9083,76.1906
2020-12-16,249,Malerkotla,Sangrur,Other,2700.0,3200.0,3000,MALERKOTLA,100.0,30.5177,75.8843
2020-12-16,242,Malout,Muktsar,Onion,2000.0,2800.0,2650,MALOUT,100.0,30.201,74.4964
2020-12-16,1737,Mamdot,Firozpur,Other,3200.0,3400.0,3300,MAMDOT,100.0,30.5215,74.2618
2020-12-16,1183,Mansa,Mansa,Onion,3200.0,3600.0,3500,MANSA,100.0,29.9832,75.3825
2020-12-16,1575,Maur,Bathinda,Other,3600.0,4000.0,3800,MAUR,100.0,30.0747,75.2199
2020-12-16,246,Nabha,Patiala,Other,1900.0,3300.0,2300,NABHA,100.0,30.3738,76.1394
2020-12-16,625,Pathankot,Gurdaspur,Onion,1800.0,2400.0,2100,PATHANKOT,100.0,32.26,75.6377
2020-12-16,243,Patiala,Patiala,Onion,1500.0,3000.0,2000,PATIALA,100.0,30.2229,76.0863
2020-12-16,624,Patti,Tarn Taran,Other,2600.0,3400.0,3000,PATTI,100.0,31.2737,74.8493
2020-12-16,640,Phagwara,Kapurthala,Other,2074.0,2757.0,2732,PHAGWARA,100.0,31.2354,75.7756
2020-12-16,1610,Rajpura,Patiala,Local,2000.0,2800.0,2400,RAJPURA,100.0,30.4642,76.577
2020-12-16,631,Raman,Bathinda,Other,3000.0,3200.0,3175,RAMAN,100.0,29.9602,74.9686
2020-12-16,1773,Rayya,Amritsar,Red,2800.0,2800.0,2800,RAYYA,100.0,31.5024,75.2142
2020-12-16,647,Ropar,Rupnagar,Other,2500.0,3000.0,2800,ROPAR,100.0,30.9505,76.5317
2020-12-16,245,Samana,Patiala,Other,2000.0,3000.0,2700,SAMANA,100.0,30.1477,76.1893
2020-12-16,639,Samrala,Ludhiana,Other,3000.0,3500.0,3200,SAMRALA,100.0,30.8269,76.186
2020-12-16,1759,Sangrur,Sangrur,Onion,1800.0,2500.0,2400,SANGRUR,100.0,30.2439,75.835
2020-12-16,250,Sunam,Sangrur,Onion,2000.0,3000.0,2500,SUNAM,100.0,30.1248,75.8146
2020-12-16,1733,Talwandi Sabo,Bathinda,Other,3000.0,3200.0,3100,TALWANDI SABO,100.0,29.9834,75.0996
2020-12-16,227,Tarantaran,Tarn Taran,Other,3000.0,3600.0,3200,TARANTARAN,90.0,31.4623,74.9342
2020-12-16,1581,Zira,Firozpur,Local,3200.0,3600.0,3400,ZIRA,100.0,30.5738,74.5901
2020-12-17,1589,Adampur,Jalandhar,Other,2700.0,3100.0,3100,ADAMPUR,100.0,31.4254,75.72
2020-12-17,1608,Banga,Shahid Bhagat Singh Nagar,Onion,2679.0,3400.0,2988,BANGA,100.0,31.1875,75.9828
2020-12-17,247,Barnala,Barnala,Other,2000.0,2800.0,2400,BARNALA,100.0,30.3732,75.5351
2020-12-17,629,Bathinda,Bathinda,Other,3500.0,4000.0,3700,BATHINDA,87.5,30.1962,74.9437
2020-12-17,1732,Bhagta Bhai Ka,Bathinda,Other,3000.0,3000.0,3000,BHAGTA BHAI KA,100.0,30.4786,75.095
2020-12-17,1574,Bhucho,Bathinda,Other,3000.0,3300.0,3200,BHUCHO,100.0,30.2109,75.0942
2020-12-17,1611,Chamkaur Sahib,Rupnagar,Other,3100.0,3200.0,3150,CHAMKAUR SAHIB,100.0,30.8978,76.404
2020-12-17,1586,Dasuya,Hoshiarpur,Other,2500.0,2800.0,2650,DASUYA,100.0,31.8056,75.6626
2020-12-17,1751,Dera Bassi,Sahibzada Ajit Singh Nagar,Other,3000.0,3200.0,3100,DERA BASSI,100.0,30.6815,75.0867
2020-12-17,1584,Dhariwal,Gurdaspur,Other,2400.0,2600.0,2500,DHARIWAL,100.0,31.5497,75.2406
2020-12-17,248,Dhuri,Sangrur,Other,2400.0,2700.0,2500,DHURI,100.0,30.37,75.87
2020-12-17,1595,Doraha,Ludhiana,Other,1800.0,4000.0,2932,DORAHA,100.0,30.4802,76.0226
2020-12-17,632,Faridkot,Faridkot,Onion,1500.0,2500.0,2000,FARIDKOT,100.0,30.6844,74.7555
2020-12-17,229,Fazilka,Firozpur,Other,2000.0,2500.0,2200,FAZILKA,100.0,30.4036,74.0341
2020-12-17,231,Ferozepur Cantt.,Firozpur,Onion,3100.0,3200.0,3150,FEROZEPUR CANTT,100.0,30.9277,74.5968
2020-12-17,634,Firozepur City,Firozpur,Other,2300.0,2700.0,2500,FIROZEPUR CITY,92.85714285714286,30.9643,74.6262
2020-12-17,2884,Gehri(Jandiala mandi),Amritsar,Onion,3000.0,3000.0,3000,GEHRIJANDIALA,81.25,31.5694,75.039
2020-12-17,643,Giddarbaha,Muktsar,Onion,2500.0,3500.0,3000,GIDDARBAHA,90.0,30.2033,74.6611
2020-12-17,1591,Goraya,Jalandhar,Other,2500.0,2500.0,2500,GORAYA,100.0,31.128,75.5099
2020-12-17,235,Guru Har Sahai,Firozpur,Onion,3000.0,3000.0,3000,GURU HAR SAHAI,92.3076923076923,30.7128,74.3932
2020-12-17,1577,Jaitu,Faridkot,Nasik,2800.0,2800.0,2800,JAITU,80.0,30.4606,74.8802
2020-12-17,230,Jalalabad,Firozpur,Other,3000.0,3000.0,3000,JALALABAD,94.11764705882352,30.6056,74.2492
2020-12-17,237,Khanna,Ludhiana,Other,2000.0,3000.0,2500,KHANNA,100.0,30.7104,76.2141
2020-12-17,1612,Kharar,Sahibzada Ajit Singh Nagar,Other,2500.0,3200.0,3000,KHARAR,100.0,30.7398,76.6414
2020-12-17,228,Kotkapura,Faridkot,Nasik,2000.0,2200.0,2100,KOTKAPURA,100.0,30.5845,74.8364
2020-12-17,822,Lalru,Sahibzada Ajit Singh Nagar,Other,2500.0,3000.0,3000,LALRU,100.0,30.4898,76.8054
2020-12-17,1597,Ludhiana,Ludhiana,Other,1450.0,3200.0,2400,LUDHIANA,100.0,30.9392,75.8426
2020-12-17,249,Malerkotla,Sangrur,Other,800.0,1000.0,900,MALERKOTLA,100.0,30.5177,75.8843
2020-12-17,242,Malout,Muktsar,Onion,1900.0,3000.0,2450,MALOUT,100.0,30.201,74.4964
2020-12-17,1737,Mamdot,Firozpur,Other,3300.0,3500.0,3400,MAMDOT,100.0,30.5215,74.2618
2020-12-17,1183,Mansa,Mansa,Onion,2400.0,2800.0,2600,MANSA,100.0,29.9832,75.3825
2020-12-17,1575,Maur,Bathinda,Other,3200.0,3400.0,3300,MAUR,100.0,30.0747,75.2199
2020-12-17,240,Moga,Moga,Other,2500.0,3500.0,3000,MOGA,100.0,30.8285,75.1568
2020-12-17,241,Muktsar,Muktsar,Nasik,2000.0,3000.0,2500,MUKTSAR,100.0,30.4721,74.5073
2020-12-17,246,Nabha,Patiala,Other,1600.0,2800.0,2000,NABHA,100.0,30.3738,76.1394
2020-12-17,625,Pathankot,Gurdaspur,Onion,1500.0,2600.0,2000,PATHANKOT,100.0,32.26,75.6377
2020-12-17,624,Patti,Tarn Taran,Other,2500.0,3500.0,3000,PATTI,100.0,31.2737,74.8493
2020-12-17,640,Phagwara,Kapurthala,Other,2164.0,2760.0,2715,PHAGWARA,100.0,31.2354,75.7756
2020-12-17,1610,Rajpura,Patiala,Local,2000.0,3000.0,2500,RAJPURA,100.0,30.4642,76.577
2020-12-17,631,Raman,Bathinda,Other,2800.0,3100.0,3000,RAMAN,100.0,29.9602,74.9686
2020-12-17,1773,Rayya,Amritsar,Red,2500.0,2500.0,2500,RAYYA,100.0,31.5024,75.2142
2020-12-17,639,Samrala,Ludhiana,Other,3000.0,3500.0,3200,SAMRALA,100.0,30.8269,76.186
2020-12-17,1759,Sangrur,Sangrur,Onion,2500.0,2500.0,2500,SANGRUR,100.0,30.2439,75.835
2020-12-17,250,Sunam,Sangrur,Onion,2000.0,2800.0,2300,SUNAM,100.0,30.1248,75.8146
2020-12-17,1733,Talwandi Sabo,Bathinda,Other,3100.0,3400.0,3200,TALWANDI SABO,100.0,29.9834,75.0996
2020-12-17,227,Tarantaran,Tarn Taran,Other,3000.0,3600.0,3300,TARANTARAN,90.0,31.4623,74.9342
2020-12-17,1581,Zira,Firozpur,Local,3200.0,3600.0,3400,ZIRA,100.0,30.5738,74.5901
2020-12-18,1589,Adampur,Jalandhar,Other,2500.0,3000.0,3000,ADAMPUR,100.0,31.4254,75.72
2020-12-18,1608,Banga,Shahid Bhagat Singh Nagar,Onion,2800.0,3300.0,3070,BANGA,100.0,31.1875,75.9828
2020-12-18,1606,Bariwala,Muktsar,Other,2500.0,2500.0,2500,BARIWALA,100.0,30.5292,74.6588
2020-12-18,247,Barnala,Barnala,Other,2000.0,3200.0,2600,BARNALA,100.0,30.3732,75.5351
2020-12-18,1618,Bassi Pathana,Fatehgarh Sahib,Onion,3000.0,3000.0,3000,BASSI PATHANA,100.0,30.67,76.43
2020-12-18,629,Bathinda,Bathinda,Other,2500.0,3500.0,3000,BATHINDA,87.5,30.1962,74.9437
2020-12-18,1574,Bhucho,Bathinda,Other,3000.0,3300.0,3200,BHUCHO,100.0,30.2109,75.0942
2020-12-18,641,Budalada,Mansa,Other,2100.0,2300.0,2200,BUDALADA,87.5,29.9244,75.5484
2020-12-18,1611,Chamkaur Sahib,Rupnagar,Other,3000.0,3100.0,3050,CHAMKAUR SAHIB,100.0,30.8978,76.404
2020-12-18,1586,Dasuya,Hoshiarpur,Other,2500.0,3200.0,2850,DASUYA,100.0,31.8056,75.6626
2020-12-18,1751,Dera Bassi,Sahibzada Ajit Singh Nagar,Other,3000.0,3200.0,3100,DERA BASSI,100.0,30.6815,75.0867
2020-12-18,1602,Dharamkot,Moga,Other,3000.0,3000.0,3000,DHARAMKOT,100.0,30.9381,75.2304
2020-12-18,1584,Dhariwal,Gurdaspur,Other,2400.0,2600.0,2500,DHARIWAL,100.0,31.5497,75.2406
2020-12-18,248,Dhuri,Sangrur,Other,1800.0,2500.0,2200,DHURI,100.0,30.37,75.87
2020-12-18,1595,Doraha,Ludhiana,Other,1600.0,3500.0,2837,DORAHA,100.0,30.4802,76.0226
2020-12-18,632,Faridkot,Faridkot,Onion,2500.0,3000.0,3000,FARIDKOT,100.0,30.6844,74.7555
2020-12-18,229,Fazilka,Firozpur,Other,2000.0,2500.0,2200,FAZILKA,100.0,30.4036,74.0341
2020-12-18,634,Firozepur City,Firozpur,Other,2300.0,3000.0,2650,FIROZEPUR CITY,92.85714285714286,30.9643,74.6262
2020-12-18,2884,Gehri(Jandiala mandi),Amritsar,Onion,3000.0,3000.0,3000,GEHRIJANDIALA,81.25,31.5694,75.039
2020-12-18,643,Giddarbaha,Muktsar,Onion,2500.0,3500.0,3000,GIDDARBAHA,90.0,30.2033,74.6611
2020-12-18,1591,Goraya,Jalandhar,Other,2200.0,2200.0,2200,GORAYA,100.0,31.128,75.5099
2020-12-18,626,Gurdaspur,Gurdaspur,Other,1500.0,2000.0,1700,GURDASPUR,100.0,32.05,75.4326
2020-12-18,235,Guru Har Sahai,Firozpur,Onion,2500.0,3000.0,2700,GURU HAR SAHAI,92.3076923076923,30.7128,74.3932
2020-12-18,1577,Jaitu,Faridkot,Nasik,2500.0,2500.0,2500,JAITU,80.0,30.4606,74.8802
2020-12-18,230,Jalalabad,Firozpur,Other,2200.0,2200.0,2200,JALALABAD,94.11764705882352,30.6056,74.2492
2020-12-18,1615,Khanauri,Sangrur,Other,3200.0,3500.0,3300,KHANAURI,100.0,29.8308,76.1125
2020-12-18,237,Khanna,Ludhiana,Other,2000.0,3000.0,2500,KHANNA,100.0,30.7104,76.2141
2020-12-18,1612,Kharar,Sahibzada Ajit Singh Nagar,Other,2500.0,3200.0,3000,KHARAR,100.0,30.7398,76.6414
2020-12-18,228,Kotkapura,Faridkot,Nasik,2300.0,2500.0,2400,KOTKAPURA,100.0,30.5845,74.8364
2020-12-18,822,Lalru,Sahibzada Ajit Singh Nagar,Other,2500.0,2500.0,2500,LALRU,100.0,30.4898,76.8054
2020-12-18,1597,Ludhiana,Ludhiana,Other,1550.0,3150.0,2400,LUDHIANA,100.0,30.9392,75.8426
2020-12-18,249,Malerkotla,Sangrur,Other,2600.0,3000.0,2750,MALERKOTLA,100.0,30.5177,75.8843
2020-12-18,242,Malout,Muktsar,Onion,2000.0,2600.0,2200,MALOUT,100.0,30.201,74.4964
2020-12-18,1737,Mamdot,Firozpur,Other,3300.0,3500.0,3400,MAMDOT,100.0,30.5215,74.2618
2020-12-18,1183,Mansa,Mansa,Onion,2400.0,2800.0,2600,MANSA,100.0,29.9832,75.3825
2020-12-18,1575,Maur,Bathinda,Other,3000.0,3200.0,3100,MAUR,100.0,30.0747,75.2199
2020-12-18,241,Muktsar,Muktsar,Nasik,2000.0,3000.0,2500,MUKTSAR,100.0,30.4721,74.5073
2020-12-18,246,Nabha,Patiala,Other,1800.0,3000.0,2300,NABHA,100.0,30.3738,76.1394
2020-12-18,625,Pathankot,Gurdaspur,Onion,500.0,2500.0,1700,PATHANKOT,100.0,32.26,75.6377
2020-12-18,624,Patti,Tarn Taran,Other,2600.0,2800.0,2700,PATTI,100.0,31.2737,74.8493
2020-12-18,640,Phagwara,Kapurthala,Other,2200.0,2822.0,2801,PHAGWARA,100.0,31.2354,75.7756
2020-12-18,1583,Quadian,Gurdaspur,Other,1500.0,2500.0,2000,QUADIAN,100.0,31.8122,75.2244
2020-12-18,1610,Rajpura,Patiala,Local,2000.0,2800.0,2400,RAJPURA,100.0,30.4642,76.577
2020-12-18,631,Raman,Bathinda,Other,2800.0,3050.0,3000,RAMAN,100.0,29.9602,74.9686
2020-12-18,1773,Rayya,Amritsar,Red,2800.0,2800.0,2800,RAYYA,100.0,31.5024,75.2142
2020-12-18,647,Ropar,Rupnagar,Other,3000.0,3500.0,3200,ROPAR,100.0,30.9505,76.5317
2020-12-18,1600,Sahnewal,Ludhiana,Onion,2800.0,2800.0,2800,SAHNEWAL,100.0,30.8526,75.9881
2020-12-18,639,Samrala,Ludhiana,Other,3000.0,3500.0,3200,SAMRALA,100.0,30.8269,76.186
2020-12-18,250,Sunam,Sangrur,Onion,2000.0,2600.0,2500,SUNAM,100.0,30.1248,75.8146
2020-12-18,1733,Talwandi Sabo,Bathinda,Other,3200.0,3400.0,3300,TALWANDI SABO,100.0,29.9834,75.0996
2020-12-18,227,Tarantaran,Tarn Taran,Other,2500.0,3200.0,2800,TARANTARAN,90.0,31.4623,74.9342
2020-12-18,1581,Zira,Firozpur,Local,3200.0,3600.0,3400,ZIRA,100.0,30.5738,74.5901
2020-12-19,1589,Adampur,Jalandhar,Other,2500.0,3000.0,3000,ADAMPUR,100.0,31.4254,75.72
2020-12-19,239,Baghapurana,Moga,Other,3000.0,3500.0,3200,BAGHAPURANA,95.65217391304348,30.6815,75.0867
2020-12-19,1606,Bariwala,Muktsar,Other,2000.0,2000.0,2000,BARIWALA,100.0,30.5292,74.6588
2020-12-19,247,Barnala,Barnala,Other,1860.0,2900.0,2380,BARNALA,100.0,30.3732,75.5351
2020-12-19,1618,Bassi Pathana,Fatehgarh Sahib,Onion,3000.0,3400.0,3200,BASSI PATHANA,100.0,30.67,76.43
2020-12-19,629,Bathinda,Bathinda,Other,2500.0,3500.0,3000,BATHINDA,87.5,30.1962,74.9437
2020-12-19,1732,Bhagta Bhai Ka,Bathinda,Other,2500.0,2500.0,2500,BHAGTA BHAI KA,100.0,30.4786,75.095
2020-12-19,1574,Bhucho,Bathinda,Other,2500.0,3000.0,2800,BHUCHO,100.0,30.2109,75.0942
2020-12-19,641,Budalada,Mansa,Other,2200.0,2500.0,2300,BUDALADA,87.5,29.9244,75.5484
2020-12-19,1586,Dasuya,Hoshiarpur,Other,2500.0,3000.0,2750,DASUYA,100.0,31.8056,75.6626
2020-12-19,1751,Dera Bassi,Sahibzada Ajit Singh Nagar,Other,2000.0,2200.0,2100,DERA BASSI,100.0,30.6815,75.0867
2020-12-19,1602,Dharamkot,Moga,Other,2500.0,3000.0,3000,DHARAMKOT,100.0,30.9381,75.2304
2020-12-19,1584,Dhariwal,Gurdaspur,Other,2300.0,2500.0,2400,DHARIWAL,100.0,31.5497,75.2406
2020-12-19,248,Dhuri,Sangrur,Other,800.0,2500.0,2300,DHURI,100.0,30.37,75.87
2020-12-19,1595,Doraha,Ludhiana,Other,2000.0,3500.0,3035,DORAHA,100.0,30.4802,76.0226
2020-12-19,645,Dudhansadhan,Patiala,Other,3000.0,3500.0,3200,DUDHANSADHAN,91.66666666666666,30.1613,76.5249
2020-12-19,632,Faridkot,Faridkot,Onion,1000.0,2000.0,1500,FARIDKOT,100.0,30.6844,74.7555
2020-12-19,229,Fazilka,Firozpur,Other,2000.0,2500.0,2200,FAZILKA,100.0,30.4036,74.0341
2020-12-19,634,Firozepur City,Firozpur,Other,2000.0,2800.0,2400,FIROZEPUR CITY,92.85714285714286,30.9643,74.6262
2020-12-19,2884,Gehri(Jandiala mandi),Amritsar,Onion,3000.0,3000.0,3000,GEHRIJANDIALA,81.25,31.5694,75.039
2020-12-19,643,Giddarbaha,Muktsar,Onion,2500.0,3500.0,3000,GIDDARBAHA,90.0,30.2033,74.6611
2020-12-19,626,Gurdaspur,Gurdaspur,Other,1500.0,2000.0,1700,GURDASPUR,100.0,32.05,75.4326
2020-12-19,235,Guru Har Sahai,Firozpur,Onion,2200.0,2300.0,2200,GURU HAR SAHAI,92.3076923076923,30.7128,74.3932
2020-12-19,1615,Khanauri,Sangrur,Other,2800.0,3000.0,2900,KHANAURI,100.0,29.8308,76.1125
2020-12-19,237,Khanna,Ludhiana,Other,1500.0,2500.0,2000,KHANNA,100.0,30.7104,76.2141
2020-12-19,1612,Kharar,Sahibzada Ajit Singh Nagar,Other,2500.0,3000.0,2800,KHARAR,100.0,30.7398,76.6414
2020-12-19,822,Lalru,Sahibzada Ajit Singh Nagar,Other,2000.0,2500.0,2000,LALRU,100.0,30.4898,76.8054
2020-12-19,1597,Ludhiana,Ludhiana,Other,1390.0,2150.0,1800,LUDHIANA,100.0,30.9392,75.8426
2020-12-19,249,Malerkotla,Sangrur,Other,2200.0,2800.0,2600,MALERKOTLA,100.0,30.5177,75.8843
2020-12-19,242,Malout,Muktsar,Onion,1800.0,2500.0,2000,MALOUT,100.0,30.201,74.4964
2020-12-19,1183,Mansa,Mansa,Onion,2400.0,2800.0,2600,MANSA,100.0,29.9832,75.3825
2020-12-19,1575,Maur,Bathinda,Other,3100.0,3300.0,3200,MAUR,100.0,30.0747,75.2199
2020-12-19,241,Muktsar,Muktsar,Nasik,2000.0,3000.0,2500,MUKTSAR,100.0,30.4721,74.5073
2020-12-19,246,Nabha,Patiala,Other,1700.0,3000.0,2200,NABHA,100.0,30.3738,76.1394
2020-12-19,625,Pathankot,Gurdaspur,Onion,1700.0,2400.0,2100,PATHANKOT,100.0,32.26,75.6377
2020-12-19,624,Patti,Tarn Taran,Other,2500.0,3400.0,2900,PATTI,100.0,31.2737,74.8493
2020-12-19,640,Phagwara,Kapurthala,Other,640.0,1015.0,860,PHAGWARA,100.0,31.2354,75.7756
2020-12-19,1583,Quadian,Gurdaspur,Other,1500.0,2500.0,2000,QUADIAN,100.0,31.8122,75.2244
2020-12-19,1610,Rajpura,Patiala,Local,2500.0,3200.0,2850,RAJPURA,100.0,30.4642,76.577
2020-12-19,631,Raman,Bathinda,Other,2400.0,2550.0,2500,RAMAN,100.0,29.9602,74.9686
2020-12-19,1773,Rayya,Amritsar,Red,2800.0,2800.0,2800,RAYYA,100.0,31.5024,75.2142
2020-12-19,647,Ropar,Rupnagar,Other,3000.0,3500.0,3200,ROPAR,100.0,30.9505,76.5317
2020-12-19,1600,Sahnewal,Ludhiana,Onion,2500.0,2800.0,2800,SAHNEWAL,100.0,30.8526,75.9881
2020-12-19,245,Samana,Patiala,Other,2500.0,3000.0,2800,SAMANA,100.0,30.1477,76.1893
2020-12-19,639,Samrala,Ludhiana,Other,2500.0,3000.0,2800,SAMRALA,100.0,30.8269,76.186
2020-12-19,1759,Sangrur,Sangrur,Onion,2200.0,2200.0,2200,SANGRUR,100.0,30.2439,75.835
2020-12-19,227,Tarantaran,Tarn Taran,Other,2800.0,3200.0,3000,TARANTARAN,90.0,31.4623,74.9342
2020-12-19,1581,Zira,Firozpur,Local,2500.0,3600.0,3000,ZIRA,100.0,30.5738,74.5901
2020-12-20,1574,Bhucho,Bathinda,Other,2800.0,3300.0,3000,BHUCHO,100.0,30.2109,75.0942
2020-12-20,641,Budalada,Mansa,Other,2300.0,2500.0,2400,BUDALADA,87.5,29.9244,75.5484
2020-12-20,1586,Dasuya,Hoshiarpur,Other,2200.0,3000.0,2600,DASUYA,100.0,31.8056,75.6626
2020-12-20,1751,Dera Bassi,Sahibzada Ajit Singh Nagar,Other,2000.0,2500.0,2250,DERA BASSI,100.0,30.6815,75.0867
2020-12-20,1602,Dharamkot,Moga,Other,2400.0,2400.0,2400,DHARAMKOT,100.0,30.9381,75.2304
2020-12-20,645,Dudhansadhan,Patiala,Other,3000.0,3500.0,3200,DUDHANSADHAN,91.66666666666666,30.1613,76.5249
2020-12-20,231,Ferozepur Cantt.,Firozpur,Onion,2900.0,3000.0,2950,FEROZEPUR CANTT,100.0,30.9277,74.5968
2020-12-20,235,Guru Har Sahai,Firozpur,Onion,2200.0,2300.0,2200,GURU HAR SAHAI,92.3076923076923,30.7128,74.3932
2020-12-20,1615,Khanauri,Sangrur,Other,2800.0,3000.0,2900,KHANAURI,100.0,29.8308,76.1125
2020-12-20,1612,Kharar,Sahibzada Ajit Singh Nagar,Other,2000.0,2600.0,2400,KHARAR,100.0,30.7398,76.6414
2020-12-20,244,Patran,Patiala,Other,900.0,2000.0,1670,PATRAN,100.0,29.9499,76.0564
2020-12-20,624,Patti,Tarn Taran,Other,2600.0,3800.0,3000,PATTI,100.0,31.2737,74.8493
2020-12-20,1610,Rajpura,Patiala,Local,2000.0,2500.0,2250,RAJPURA,100.0,30.4642,76.577
2020-12-20,631,Raman,Bathinda,Other,2200.0,2350.0,2300,RAMAN,100.0,29.9602,74.9686
2020-12-20,227,Tarantaran,Tarn Taran,Other,2800.0,3200.0,3000,TARANTARAN,90.0,31.4623,74.9342
2020-12-21,232,Abohar,Firozpur,Onion,2000.0,2520.0,2300,ABOHAR,100.0,30.155,74.1948
2020-12-21,1589,Adampur,Jalandhar,Other,2500.0,2700.0,2700,ADAMPUR,100.0,31.4254,75.72
2020-12-21,239,Baghapurana,Moga,Other,3000.0,3500.0,3200,BAGHAPURANA,95.65217391304348,30.6815,75.0867
2020-12-21,1606,Bariwala,Muktsar,Other,1200.0,1200.0,1200,BARIWALA,100.0,30.5292,74.6588
2020-12-21,247,Barnala,Barnala,Other,1800.0,2600.0,2200,BARNALA,100.0,30.3732,75.5351
2020-12-21,1618,Bassi Pathana,Fatehgarh Sahib,Onion,2000.0,3000.0,2500,BASSI PATHANA,100.0,30.67,76.43
2020-12-21,629,Bathinda,Bathinda,Other,2500.0,3500.0,3000,BATHINDA,87.5,30.1962,74.9437
2020-12-21,1732,Bhagta Bhai Ka,Bathinda,Other,2500.0,2500.0,2500,BHAGTA BHAI KA,100.0,30.4786,75.095
2020-12-21,251,Bhawanigarh,Sangrur,Other,1500.0,1700.0,1600,BHAWANIGARH,95.23809523809524,30.2637,76.0405
